order_id,user_id,product_id,product_name,category,brand,price,quantity,order_date,order_status
308,107,97,Hair Serum,Beauty & Personal Care,Lakme,1783.29,1,2025-05-06,Delivered
309,283,31,Running Shoes,Fashion,Biba,4515.59,4,2024-07-25,Delivered
310,397,15,Laptop,Electronics,boAt,22043.78,1,2026-03-05,Delivered
311,846,12,LED TV 43-inch,Electronics,JBL,89190.74,1,2026-01-06,Delivered
312,1665,33,Running Shoes,Fashion,Roadster,2360.21,1,2024-07-02,Delivered
313,1234,75,Fiction Novel,Books,Bloomsbury,215.74,1,2026-02-12,Delivered
314,1345,65,Induction Cooktop,Home & Kitchen,Prestige,12213.22,1,2024-05-23,Delivered
315,1666,57,Air Fryer,Home & Kitchen,Pigeon,5904.16,1,2025-04-11,Delivered
316,1130,63,Water Bottle Set,Home & Kitchen,Cello,6966.26,1,2025-05-12,Delivered
317,1032,89,Business Book,Books,Bloomsbury,909.38,2,2024-07-08,Delivered
318,573,36,Denim Jeans,Fashion,Puma,4253.7,1,2024-05-26,Delivered
319,1133,37,Formal Shirt,Fashion,Van Heusen,467.58,1,2025-05-08,Delivered
320,1566,6,Bluetooth Earbuds,Electronics,Sony,45301.55,1,2025-07-24,Delivered
321,787,22,Neckband Earphones,Electronics,Samsung,6126.03,2,2025-02-20,Delivered
322,39,114,Yoga Mat,Sports & Fitness,Adidas,501.03,1,2026-08-17,Delivered
323,883,79,Competitive Exam Guide,Books,Scholastic,127.18,2,2025-08-23,Shipped
324,1864,87,Biography,Books,Bloomsbury,929.43,3,2026-03-28,Cancelled
325,1211,88,Business Book,Books,Penguin,752.21,1,2026-07-20,Returned
326,1603,15,Laptop,Electronics,boAt,72818.79,1,2025-12-26,Shipped
327,1910,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,3081.08,2,2026-08-11,Delivered
328,533,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,5269.31,3,2024-11-17,Delivered
329,32,71,Bedsheet Set,Home & Kitchen,Pigeon,1339.6,1,2025-02-02,Delivered
330,692,71,Bedsheet Set,Home & Kitchen,Pigeon,4860.61,1,2026-01-03,Cancelled
331,1660,4,Bluetooth Earbuds,Electronics,Xiaomi,11887.13,1,2026-01-20,Delivered
332,542,114,Yoga Mat,Sports & Fitness,Adidas,3345.53,1,2026-03-04,Delivered
333,1979,56,Air Fryer,Home & Kitchen,Prestige,5458.79,1,2025-04-13,Delivered
334,1838,81,Competitive Exam Guide,Books,Penguin,956.96,1,2025-10-14,Delivered
335,1612,127,Resistance Band Set,Sports & Fitness,Nivia,1064.11,1,2025-01-28,Delivered
336,1266,60,Table Lamp,Home & Kitchen,Pigeon,1708.19,1,2025-11-12,Delivered
337,1763,82,Children's Story Book,Books,Rupa Publications,136.76,2,2025-06-17,Delivered
338,1464,66,Induction Cooktop,Home & Kitchen,Cello,454.51,2,2026-07-09,Cancelled
339,1107,61,Water Bottle Set,Home & Kitchen,Philips,4708.05,1,2025-12-20,Delivered
340,1047,84,Children's Story Book,Books,Scholastic,612.33,2,2024-07-15,Delivered
341,147,73,Fiction Novel,Books,Scholastic,227.77,1,2025-11-03,Cancelled
342,687,96,Sunscreen SPF50,Beauty & Personal Care,Plum,1255.11,4,2026-06-11,Delivered
343,329,75,Fiction Novel,Books,Bloomsbury,936.28,3,2025-04-21,Delivered
344,1248,81,Competitive Exam Guide,Books,Penguin,558.72,2,2024-11-23,Delivered
345,1191,56,Air Fryer,Home & Kitchen,Prestige,5079.21,1,2025-12-17,Delivered
346,308,21,Bluetooth Speaker,Electronics,Apple,86001.0,3,2025-05-01,Pending
347,1158,108,Trimmer,Beauty & Personal Care,Lakme,1415.57,1,2026-01-15,Returned
348,1635,113,Yoga Mat,Sports & Fitness,Decathlon,2354.19,1,2024-12-19,Delivered
349,1866,93,Face Wash,Beauty & Personal Care,Dove,691.59,1,2025-03-07,Pending
350,1420,105,Lipstick,Beauty & Personal Care,Nivea,999.42,1,2025-08-17,Delivered
351,1874,124,Football,Sports & Fitness,Nivia,4314.49,1,2025-04-16,Delivered
352,1167,63,Water Bottle Set,Home & Kitchen,Cello,10148.72,1,2026-04-15,Delivered
353,283,74,Fiction Novel,Books,HarperCollins,406.41,1,2025-10-11,Delivered
354,1035,127,Resistance Band Set,Sports & Fitness,Nivia,4500.88,2,2026-06-23,Returned
355,1795,43,Handbag,Fashion,Biba,866.71,1,2025-06-27,Delivered
356,1905,26,Men's T-Shirt,Fashion,Nike,893.07,1,2025-07-09,Delivered
357,1414,34,Denim Jeans,Fashion,H&M,2719.02,1,2024-12-22,Delivered
358,865,62,Water Bottle Set,Home & Kitchen,Pigeon,9326.79,1,2025-06-15,Returned
359,1840,28,Women's Kurta,Fashion,Levis,4971.43,1,2025-03-25,Delivered
360,727,105,Lipstick,Beauty & Personal Care,Nivea,1631.46,2,2026-05-14,Delivered
361,1552,35,Denim Jeans,Fashion,Van Heusen,3746.18,2,2025-07-14,Delivered
362,1680,22,Neckband Earphones,Electronics,Samsung,14380.27,1,2026-05-02,Delivered
363,1381,98,Hair Serum,Beauty & Personal Care,Mamaearth,902.03,1,2025-11-08,Delivered
364,573,25,Men's T-Shirt,Fashion,Allen Solly,1390.64,1,2026-05-09,Delivered
365,1061,110,Perfume,Beauty & Personal Care,Lakme,819.35,1,2026-04-02,Delivered
366,1953,54,Non-Stick Pan Set,Home & Kitchen,Philips,5738.36,1,2024-09-02,Returned
367,644,43,Handbag,Fashion,Biba,856.19,1,2025-01-15,Delivered
368,1814,67,Wall Clock,Home & Kitchen,Cello,12856.27,2,2024-10-05,Shipped
369,1365,25,Men's T-Shirt,Fashion,Allen Solly,1271.16,2,2025-01-31,Delivered
370,57,50,Mixer Grinder,Home & Kitchen,Pigeon,333.98,2,2026-05-13,Delivered
371,417,110,Perfume,Beauty & Personal Care,Lakme,1869.41,1,2025-02-03,Cancelled
372,605,31,Running Shoes,Fashion,Biba,2387.7,1,2026-04-17,Delivered
373,1771,72,Bedsheet Set,Home & Kitchen,Prestige,9577.33,1,2024-08-24,Delivered
374,162,20,Bluetooth Speaker,Electronics,Xiaomi,29977.72,1,2026-06-20,Delivered
375,1292,19,Bluetooth Speaker,Electronics,boAt,63846.43,1,2025-12-30,Shipped
376,888,82,Children's Story Book,Books,Rupa Publications,270.36,1,2025-08-20,Cancelled
377,1283,3,Smartphone,Electronics,boAt,22734.5,1,2026-01-30,Returned
378,451,68,Wall Clock,Home & Kitchen,Havells,6242.97,1,2025-11-23,Delivered
379,1018,51,Mixer Grinder,Home & Kitchen,Philips,8342.35,1,2025-02-04,Delivered
380,1482,1,Smartphone,Electronics,Xiaomi,39540.24,1,2026-01-07,Delivered
381,1455,68,Wall Clock,Home & Kitchen,Havells,8069.57,1,2025-07-26,Delivered
382,715,47,Sunglasses,Fashion,Biba,4425.08,2,2026-02-05,Returned
383,1369,101,Body Lotion,Beauty & Personal Care,Lakme,1553.93,1,2026-03-15,Delivered
384,449,74,Fiction Novel,Books,HarperCollins,476.63,1,2026-05-22,Delivered
385,871,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,6701.95,1,2024-07-25,Delivered
386,816,124,Football,Sports & Fitness,Nivia,5911.82,2,2025-12-12,Delivered
387,1408,69,Wall Clock,Home & Kitchen,Philips,6719.46,3,2025-10-18,Cancelled
388,125,67,Wall Clock,Home & Kitchen,Cello,8855.11,1,2026-02-21,Cancelled
389,871,14,Laptop,Electronics,Xiaomi,24732.9,2,2025-05-16,Delivered
390,1677,105,Lipstick,Beauty & Personal Care,Nivea,669.08,2,2026-06-01,Delivered
391,1597,85,Biography,Books,Scholastic,215.29,1,2025-10-24,Shipped
392,44,24,Neckband Earphones,Electronics,Realme,70413.67,1,2026-02-07,Delivered
393,1569,13,Laptop,Electronics,Sony,47062.49,1,2025-09-06,Delivered
394,322,59,Table Lamp,Home & Kitchen,Havells,3948.89,1,2026-05-02,Delivered
395,847,64,Induction Cooktop,Home & Kitchen,Milton,12234.18,1,2025-04-26,Delivered
396,1926,129,Resistance Band Set,Sports & Fitness,Yonex,2904.97,1,2025-08-19,Delivered
397,618,64,Induction Cooktop,Home & Kitchen,Milton,679.67,2,2025-04-30,Cancelled
398,774,34,Denim Jeans,Fashion,H&M,4144.99,2,2025-11-11,Returned
399,157,107,Trimmer,Beauty & Personal Care,Plum,196.36,2,2024-09-23,Delivered
400,1883,101,Body Lotion,Beauty & Personal Care,Lakme,605.57,1,2024-09-13,Delivered
401,663,6,Bluetooth Earbuds,Electronics,Sony,27751.13,1,2025-06-05,Delivered
402,1986,97,Hair Serum,Beauty & Personal Care,Lakme,833.41,1,2026-02-02,Shipped
403,1149,73,Fiction Novel,Books,Scholastic,915.9,1,2025-01-31,Delivered
404,36,101,Body Lotion,Beauty & Personal Care,Lakme,2384.92,2,2026-07-12,Delivered
405,927,7,Smartwatch,Electronics,Samsung,36242.5,1,2024-12-07,Delivered
406,1154,86,Biography,Books,HarperCollins,228.39,1,2024-12-18,Delivered
407,1149,126,Football,Sports & Fitness,Yonex,4234.18,1,2025-01-03,Delivered
408,1717,60,Table Lamp,Home & Kitchen,Pigeon,1000.4,1,2025-07-12,Delivered
409,1517,39,Formal Shirt,Fashion,Allen Solly,470.6,1,2025-03-26,Delivered
410,1785,54,Non-Stick Pan Set,Home & Kitchen,Philips,9875.73,2,2025-02-03,Delivered
411,642,61,Water Bottle Set,Home & Kitchen,Philips,4352.43,2,2026-05-23,Delivered
412,1759,21,Bluetooth Speaker,Electronics,Apple,82972.75,1,2026-01-02,Delivered
413,261,42,Casual Sneakers,Fashion,Biba,2742.71,1,2026-01-12,Delivered
414,1782,10,LED TV 43-inch,Electronics,Apple,79785.85,1,2026-06-06,Delivered
415,1075,108,Trimmer,Beauty & Personal Care,Lakme,1087.6,1,2025-07-22,Delivered
416,603,70,Bedsheet Set,Home & Kitchen,Bajaj,6910.62,1,2026-07-21,Delivered
417,1332,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,10484.88,3,2025-12-31,Delivered
418,1239,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,1631.2,1,2025-01-04,Delivered
419,1746,43,Handbag,Fashion,Biba,2763.58,2,2026-04-24,Delivered
420,853,121,Badminton Racket,Sports & Fitness,Cosco,654.93,4,2024-10-17,Delivered
421,385,25,Men's T-Shirt,Fashion,Allen Solly,2826.34,1,2024-11-10,Delivered
422,960,18,Power Bank 10000mAh,Electronics,Sony,32059.39,1,2025-10-04,Delivered
423,1288,50,Mixer Grinder,Home & Kitchen,Pigeon,3749.9,2,2023-12-15,Returned
424,1197,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1616.58,1,2025-12-26,Delivered
425,1109,20,Bluetooth Speaker,Electronics,Xiaomi,53662.41,1,2025-12-01,Delivered
426,366,27,Men's T-Shirt,Fashion,Puma,894.51,1,2025-01-16,Delivered
427,785,71,Bedsheet Set,Home & Kitchen,Pigeon,12573.9,2,2026-02-14,Delivered
428,1863,44,Handbag,Fashion,Van Heusen,311.55,1,2025-07-12,Delivered
429,1904,38,Formal Shirt,Fashion,Levis,972.67,1,2026-02-07,Delivered
430,160,14,Laptop,Electronics,Xiaomi,13017.16,2,2026-04-02,Delivered
431,967,129,Resistance Band Set,Sports & Fitness,Yonex,5367.05,1,2025-03-16,Delivered
432,1585,122,Badminton Racket,Sports & Fitness,Yonex,2612.94,2,2025-05-05,Delivered
433,161,55,Air Fryer,Home & Kitchen,Bajaj,12429.84,3,2026-03-24,Cancelled
434,1457,112,Yoga Mat,Sports & Fitness,Nivia,4010.3,1,2024-09-01,Cancelled
435,1404,112,Yoga Mat,Sports & Fitness,Nivia,4633.23,1,2024-08-01,Returned
436,1752,89,Business Book,Books,Bloomsbury,754.64,1,2025-07-06,Delivered
437,1886,98,Hair Serum,Beauty & Personal Care,Mamaearth,1028.38,3,2026-05-04,Pending
438,402,50,Mixer Grinder,Home & Kitchen,Pigeon,320.59,1,2025-06-18,Delivered
439,756,129,Resistance Band Set,Sports & Fitness,Yonex,6465.63,1,2026-04-15,Delivered
440,564,102,Body Lotion,Beauty & Personal Care,Mamaearth,252.21,1,2025-11-03,Delivered
441,1281,8,Smartwatch,Electronics,OnePlus,77795.13,3,2024-04-14,Pending
442,1295,122,Badminton Racket,Sports & Fitness,Yonex,5298.56,1,2025-11-06,Delivered
443,213,40,Casual Sneakers,Fashion,Levis,3615.51,1,2026-07-31,Returned
444,170,31,Running Shoes,Fashion,Biba,562.43,1,2026-01-24,Delivered
445,200,72,Bedsheet Set,Home & Kitchen,Prestige,12787.39,1,2026-03-09,Delivered
446,35,82,Children's Story Book,Books,Rupa Publications,906.96,1,2025-09-23,Pending
447,1479,4,Bluetooth Earbuds,Electronics,Xiaomi,84695.63,1,2026-05-08,Cancelled
448,1372,50,Mixer Grinder,Home & Kitchen,Pigeon,10768.36,1,2024-04-23,Delivered
449,172,71,Bedsheet Set,Home & Kitchen,Pigeon,8007.75,1,2026-08-09,Delivered
450,1302,1,Smartphone,Electronics,Xiaomi,28554.88,1,2026-01-06,Delivered
451,955,23,Neckband Earphones,Electronics,JBL,51303.08,1,2025-09-16,Delivered
452,186,48,Sunglasses,Fashion,Puma,1791.26,1,2026-03-27,Delivered
453,347,56,Air Fryer,Home & Kitchen,Prestige,8382.81,1,2026-01-30,Returned
454,1932,49,Mixer Grinder,Home & Kitchen,Havells,9778.46,2,2025-03-21,Delivered
455,777,46,Sunglasses,Fashion,H&M,1610.13,1,2025-12-12,Delivered
456,1711,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,2507.18,1,2024-10-28,Delivered
457,542,91,Face Wash,Beauty & Personal Care,The Man Company,1508.94,1,2024-06-19,Delivered
458,921,44,Handbag,Fashion,Van Heusen,471.64,2,2026-02-22,Delivered
459,1102,112,Yoga Mat,Sports & Fitness,Nivia,2558.07,2,2025-09-17,Cancelled
460,425,129,Resistance Band Set,Sports & Fitness,Yonex,3949.96,2,2025-03-30,Delivered
461,1052,67,Wall Clock,Home & Kitchen,Cello,3031.75,1,2026-01-21,Shipped
462,1059,48,Sunglasses,Fashion,Puma,2532.49,1,2025-11-13,Delivered
463,1155,9,Smartwatch,Electronics,boAt,29554.59,1,2025-04-29,Delivered
464,1846,108,Trimmer,Beauty & Personal Care,Lakme,1266.42,1,2023-11-14,Returned
465,384,79,Competitive Exam Guide,Books,Scholastic,245.47,1,2026-04-13,Delivered
466,900,112,Yoga Mat,Sports & Fitness,Nivia,5169.49,1,2026-04-09,Delivered
467,1482,124,Football,Sports & Fitness,Nivia,4813.18,1,2025-08-15,Pending
468,1797,28,Women's Kurta,Fashion,Levis,2277.63,2,2024-12-18,Shipped
469,821,43,Handbag,Fashion,Biba,4634.06,3,2026-04-28,Shipped
470,1931,36,Denim Jeans,Fashion,Puma,909.49,1,2025-10-28,Shipped
471,1988,37,Formal Shirt,Fashion,Van Heusen,4066.0,1,2025-07-11,Delivered
472,2,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,11506.67,1,2025-11-14,Delivered
473,484,112,Yoga Mat,Sports & Fitness,Nivia,812.13,1,2026-03-09,Delivered
474,1732,2,Smartphone,Electronics,Apple,43378.09,1,2026-01-22,Delivered
475,1407,55,Air Fryer,Home & Kitchen,Bajaj,11887.62,1,2025-05-12,Cancelled
476,1447,25,Men's T-Shirt,Fashion,Allen Solly,2120.6,1,2026-05-01,Shipped
477,819,73,Fiction Novel,Books,Scholastic,836.81,2,2026-01-21,Delivered
478,807,89,Business Book,Books,Bloomsbury,538.48,2,2025-08-24,Delivered
479,455,46,Sunglasses,Fashion,H&M,3907.87,1,2026-03-26,Delivered
480,1686,102,Body Lotion,Beauty & Personal Care,Mamaearth,2298.28,1,2024-03-28,Delivered
481,385,78,Self-Help Book,Books,HarperCollins,490.86,1,2024-03-16,Delivered
482,872,100,Body Lotion,Beauty & Personal Care,The Man Company,1735.89,1,2026-01-23,Delivered
483,1956,42,Casual Sneakers,Fashion,Biba,2170.62,1,2025-06-03,Delivered
484,1652,26,Men's T-Shirt,Fashion,Nike,3381.58,1,2025-09-30,Cancelled
485,330,99,Hair Serum,Beauty & Personal Care,Plum,1761.8,1,2025-03-09,Delivered
486,1373,14,Laptop,Electronics,Xiaomi,27822.54,1,2025-05-18,Delivered
487,1237,116,Cricket Bat,Sports & Fitness,Adidas,3613.02,2,2026-02-09,Delivered
488,1729,29,Women's Kurta,Fashion,Allen Solly,3990.83,4,2026-03-10,Delivered
489,786,21,Bluetooth Speaker,Electronics,Apple,14213.54,1,2026-03-17,Shipped
490,1209,117,Cricket Bat,Sports & Fitness,Decathlon,3156.24,1,2025-06-18,Delivered
491,1778,13,Laptop,Electronics,Sony,80112.6,1,2026-05-01,Delivered
492,692,7,Smartwatch,Electronics,Samsung,49212.17,1,2026-01-26,Delivered
493,36,77,Self-Help Book,Books,Scholastic,671.38,1,2025-06-22,Delivered
494,75,102,Body Lotion,Beauty & Personal Care,Mamaearth,733.27,1,2025-08-22,Delivered
495,1489,127,Resistance Band Set,Sports & Fitness,Nivia,3130.48,1,2024-09-04,Pending
496,1412,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,475.36,1,2025-10-18,Delivered
497,1248,26,Men's T-Shirt,Fashion,Nike,2093.99,4,2026-06-13,Delivered
498,1900,78,Self-Help Book,Books,HarperCollins,479.28,1,2025-10-31,Shipped
499,527,21,Bluetooth Speaker,Electronics,Apple,75446.32,1,2025-12-22,Delivered
500,393,78,Self-Help Book,Books,HarperCollins,653.02,1,2025-09-18,Cancelled
501,1422,96,Sunscreen SPF50,Beauty & Personal Care,Plum,1496.34,1,2026-02-05,Shipped
502,563,48,Sunglasses,Fashion,Puma,1600.21,1,2026-01-06,Delivered
503,1864,70,Bedsheet Set,Home & Kitchen,Bajaj,313.4,1,2026-03-09,Cancelled
504,1346,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,4272.74,4,2025-06-07,Delivered
505,454,84,Children's Story Book,Books,Scholastic,297.95,1,2024-12-08,Delivered
506,1248,108,Trimmer,Beauty & Personal Care,Lakme,1640.72,1,2026-02-20,Delivered
507,1905,88,Business Book,Books,Penguin,405.54,1,2025-09-09,Delivered
508,947,128,Resistance Band Set,Sports & Fitness,Decathlon,1631.33,1,2026-03-08,Delivered
509,524,21,Bluetooth Speaker,Electronics,Apple,57118.46,1,2025-05-19,Delivered
510,426,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,863.48,2,2026-01-06,Delivered
511,958,43,Handbag,Fashion,Biba,3233.05,1,2024-04-01,Delivered
512,1567,126,Football,Sports & Fitness,Yonex,6928.83,1,2026-01-22,Delivered
513,776,32,Running Shoes,Fashion,H&M,754.81,1,2025-10-12,Pending
514,1169,41,Casual Sneakers,Fashion,Allen Solly,3903.31,4,2025-02-10,Pending
515,1127,56,Air Fryer,Home & Kitchen,Prestige,5580.79,1,2025-11-16,Delivered
516,744,82,Children's Story Book,Books,Rupa Publications,551.07,1,2026-02-06,Delivered
517,828,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,2145.73,3,2025-07-27,Delivered
518,1789,1,Smartphone,Electronics,Xiaomi,48312.78,1,2025-04-28,Delivered
519,353,26,Men's T-Shirt,Fashion,Nike,2100.76,1,2025-11-29,Pending
520,841,58,Table Lamp,Home & Kitchen,Prestige,2015.79,1,2024-12-15,Pending
521,1228,105,Lipstick,Beauty & Personal Care,Nivea,2370.9,1,2025-09-18,Delivered
522,1166,24,Neckband Earphones,Electronics,Realme,85703.67,1,2025-10-24,Delivered
523,1618,50,Mixer Grinder,Home & Kitchen,Pigeon,11090.44,1,2026-03-31,Delivered
524,1792,121,Badminton Racket,Sports & Fitness,Cosco,6571.56,3,2024-12-23,Delivered
525,601,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,7613.43,1,2026-02-01,Delivered
526,909,46,Sunglasses,Fashion,H&M,4871.18,1,2026-07-04,Delivered
527,1238,41,Casual Sneakers,Fashion,Allen Solly,1449.86,2,2026-02-26,Delivered
528,1534,105,Lipstick,Beauty & Personal Care,Nivea,2186.6,4,2025-09-25,Returned
529,145,67,Wall Clock,Home & Kitchen,Cello,11511.8,1,2026-01-27,Delivered
530,1244,7,Smartwatch,Electronics,Samsung,39915.08,2,2025-11-06,Delivered
531,1663,11,LED TV 43-inch,Electronics,boAt,33211.9,2,2026-07-05,Delivered
532,1331,32,Running Shoes,Fashion,H&M,786.03,2,2025-06-17,Delivered
533,1188,29,Women's Kurta,Fashion,Allen Solly,3692.37,1,2026-01-10,Delivered
534,291,124,Football,Sports & Fitness,Nivia,1627.58,1,2026-04-13,Delivered
535,152,126,Football,Sports & Fitness,Yonex,5316.02,2,2025-07-01,Delivered
536,1412,116,Cricket Bat,Sports & Fitness,Adidas,4956.02,1,2025-06-20,Delivered
537,1560,74,Fiction Novel,Books,HarperCollins,122.35,3,2026-06-26,Delivered
538,1462,41,Casual Sneakers,Fashion,Allen Solly,2966.91,1,2026-05-26,Delivered
539,1379,33,Running Shoes,Fashion,Roadster,987.67,1,2025-07-24,Delivered
540,1305,55,Air Fryer,Home & Kitchen,Bajaj,7685.19,1,2024-12-11,Delivered
541,746,104,Lipstick,Beauty & Personal Care,Dove,1269.89,3,2025-12-22,Pending
542,1319,129,Resistance Band Set,Sports & Fitness,Yonex,2336.21,1,2024-09-18,Returned
543,994,124,Football,Sports & Fitness,Nivia,1391.63,3,2025-11-07,Delivered
544,1940,80,Competitive Exam Guide,Books,HarperCollins,284.79,1,2025-08-06,Delivered
545,1493,51,Mixer Grinder,Home & Kitchen,Philips,4794.39,1,2026-01-30,Shipped
546,1857,59,Table Lamp,Home & Kitchen,Havells,9701.57,1,2023-12-06,Delivered
547,1283,18,Power Bank 10000mAh,Electronics,Sony,25014.44,4,2026-01-20,Cancelled
548,1102,15,Laptop,Electronics,boAt,40638.65,1,2026-03-18,Delivered
549,1633,63,Water Bottle Set,Home & Kitchen,Cello,3160.33,2,2026-01-01,Delivered
550,1248,72,Bedsheet Set,Home & Kitchen,Prestige,1413.83,1,2025-01-18,Cancelled
551,131,34,Denim Jeans,Fashion,H&M,2755.02,1,2026-04-08,Delivered
552,1200,123,Badminton Racket,Sports & Fitness,Decathlon,3356.04,1,2026-01-14,Cancelled
553,654,19,Bluetooth Speaker,Electronics,boAt,18320.18,1,2026-01-31,Delivered
554,405,56,Air Fryer,Home & Kitchen,Prestige,7877.25,1,2024-08-29,Delivered
555,881,29,Women's Kurta,Fashion,Allen Solly,3682.91,1,2026-03-11,Delivered
556,1207,117,Cricket Bat,Sports & Fitness,Decathlon,6946.22,1,2026-02-09,Delivered
557,555,46,Sunglasses,Fashion,H&M,1843.61,1,2025-07-26,Delivered
558,1322,64,Induction Cooktop,Home & Kitchen,Milton,4598.56,1,2025-02-20,Delivered
559,1282,47,Sunglasses,Fashion,Biba,2590.63,1,2025-06-17,Pending
560,964,17,Power Bank 10000mAh,Electronics,Samsung,68630.05,1,2025-11-30,Delivered
561,1766,47,Sunglasses,Fashion,Biba,1208.9,1,2025-06-19,Delivered
562,630,82,Children's Story Book,Books,Rupa Publications,788.78,1,2025-08-01,Delivered
563,1900,40,Casual Sneakers,Fashion,Levis,1820.7,1,2025-10-13,Delivered
564,352,41,Casual Sneakers,Fashion,Allen Solly,1829.7,1,2026-04-07,Delivered
565,1220,69,Wall Clock,Home & Kitchen,Philips,3165.23,1,2026-01-30,Shipped
566,1709,38,Formal Shirt,Fashion,Levis,1738.29,2,2025-02-23,Cancelled
567,646,109,Perfume,Beauty & Personal Care,The Man Company,1472.72,2,2025-06-24,Delivered
568,1926,105,Lipstick,Beauty & Personal Care,Nivea,979.99,2,2025-05-20,Pending
569,1571,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,2908.77,2,2025-01-27,Delivered
570,765,98,Hair Serum,Beauty & Personal Care,Mamaearth,914.36,1,2026-01-19,Delivered
571,441,71,Bedsheet Set,Home & Kitchen,Pigeon,1611.14,1,2026-08-03,Delivered
572,983,121,Badminton Racket,Sports & Fitness,Cosco,6672.91,3,2026-05-06,Cancelled
573,799,125,Football,Sports & Fitness,Cosco,1897.95,4,2025-12-02,Delivered
574,122,88,Business Book,Books,Penguin,347.44,1,2024-07-03,Shipped
575,228,19,Bluetooth Speaker,Electronics,boAt,29748.46,2,2026-05-08,Delivered
576,311,77,Self-Help Book,Books,Scholastic,615.68,1,2026-03-19,Delivered
577,672,67,Wall Clock,Home & Kitchen,Cello,7346.6,2,2025-09-19,Delivered
578,288,18,Power Bank 10000mAh,Electronics,Sony,78467.7,1,2026-01-20,Delivered
579,1961,115,Cricket Bat,Sports & Fitness,Nivia,5280.46,1,2026-03-07,Delivered
580,467,86,Biography,Books,HarperCollins,278.09,4,2025-07-02,Delivered
581,1237,6,Bluetooth Earbuds,Electronics,Sony,13311.08,1,2026-01-06,Delivered
582,1651,13,Laptop,Electronics,Sony,74984.36,1,2025-07-21,Pending
583,765,9,Smartwatch,Electronics,boAt,86412.11,2,2026-01-19,Delivered
584,1104,86,Biography,Books,HarperCollins,669.94,2,2025-07-25,Delivered
585,1996,29,Women's Kurta,Fashion,Allen Solly,2798.28,2,2025-09-10,Cancelled
586,180,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,4347.21,4,2025-09-20,Delivered
