review_id,order_id,user_id,product_id,rating,review_text,review_date
382,724,1516,102,2,Delivery was late and product quality is average at best.,2025-01-17
383,728,496,113,5,Best in this price range. Will buy again from this brand.,2026-06-16
384,729,1358,49,4,"Decent product for the price, would recommend with minor caution.",2026-05-08
385,730,30,88,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-05-28
386,734,117,105,3,"It's okay, nothing special but does the job.",2026-01-29
387,735,1483,95,4,"Decent product for the price, would recommend with minor caution.",2026-05-07
388,736,13,15,2,"Not satisfied, quality is below expectations.",2025-05-19
389,738,1866,99,3,"Quality is average, packaging could have been better.",2025-08-03
390,740,1883,117,1,"Very disappointed, product stopped working within days.",2026-04-23
391,741,1305,100,3,"It's okay, nothing special but does the job.",2026-01-04
392,742,43,37,3,Product is fine but delivery took longer than expected.,2026-05-11
393,744,863,118,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-04-10
394,745,745,103,4,"Decent product for the price, would recommend with minor caution.",2025-04-15
395,746,1460,94,4,"Decent product for the price, would recommend with minor caution.",2026-02-08
396,747,837,79,4,"Decent product for the price, would recommend with minor caution.",2025-05-13
397,748,1336,106,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-23
398,749,321,111,5,Amazing value for money. Packaging was also very good.,2025-11-23
399,750,791,70,5,Amazing value for money. Packaging was also very good.,2026-08-17
400,751,1314,51,3,"It's okay, nothing special but does the job.",2025-06-07
401,752,1513,125,4,"Decent product for the price, would recommend with minor caution.",2026-08-17
402,753,1506,25,3,Product is fine but delivery took longer than expected.,2025-12-11
403,754,1766,85,1,"Poor quality, does not match the images shown online.",2026-04-03
404,756,647,115,4,"Nice quality, delivery was a bit delayed but product is good.",2026-06-30
405,757,208,41,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-19
406,759,576,64,3,"Quality is average, packaging could have been better.",2025-12-15
407,760,912,35,4,"Works well, matches the description. Happy with it.",2026-02-10
408,767,1066,7,3,"Average product, expected a bit more for this price.",2026-04-19
409,771,1853,100,3,Product is fine but delivery took longer than expected.,2025-07-28
410,774,1376,82,4,"Decent product for the price, would recommend with minor caution.",2024-06-19
411,775,264,28,3,"Quality is average, packaging could have been better.",2026-02-16
412,777,1653,19,1,"Poor quality, does not match the images shown online.",2026-04-26
413,778,944,28,4,"Good product overall, minor issues but satisfied with the purchase.",2026-08-17
414,780,887,60,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-18
415,781,1281,122,5,Best in this price range. Will buy again from this brand.,2025-08-31
416,782,1447,16,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-20
417,786,494,65,4,"Works well, matches the description. Happy with it.",2025-09-09
418,787,1012,16,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-06-06
419,788,1566,115,5,Best in this price range. Will buy again from this brand.,2026-04-12
420,793,1631,104,2,Delivery was late and product quality is average at best.,2026-03-15
421,796,1356,39,2,"Not satisfied, quality is below expectations.",2026-04-18
422,797,802,87,4,"Decent product for the price, would recommend with minor caution.",2025-10-05
423,798,1700,72,4,"Works well, matches the description. Happy with it.",2026-05-31
424,801,1013,107,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-14
425,802,694,110,4,"Nice quality, delivery was a bit delayed but product is good.",2026-08-17
426,803,699,33,3,"Quality is average, packaging could have been better.",2026-01-01
427,805,1849,122,5,Amazing value for money. Packaging was also very good.,2025-03-14
428,806,679,33,3,Product is fine but delivery took longer than expected.,2025-12-18
429,808,1824,25,3,"Average product, expected a bit more for this price.",2024-12-04
430,812,1605,82,1,"Very disappointed, product stopped working within days.",2025-02-09
431,813,410,49,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-01
432,814,1503,50,3,"Average product, expected a bit more for this price.",2026-07-15
433,815,771,3,1,"Poor quality, does not match the images shown online.",2025-06-16
434,816,60,108,2,Delivery was late and product quality is average at best.,2025-12-03
435,818,221,117,2,"Not worth the price, expected better quality.",2026-05-26
436,819,334,83,1,"Worst experience, will not order this brand again.",2025-10-15
437,820,1132,81,5,Best in this price range. Will buy again from this brand.,2026-03-13
438,822,1319,11,5,Amazing value for money. Packaging was also very good.,2025-02-12
439,823,271,18,5,Amazing value for money. Packaging was also very good.,2026-08-17
440,824,1462,93,2,"Not worth the price, expected better quality.",2026-06-04
441,825,1538,103,5,Amazing value for money. Packaging was also very good.,2024-05-21
442,827,1867,62,3,Product is fine but delivery took longer than expected.,2026-06-08
443,832,1438,95,5,Amazing value for money. Packaging was also very good.,2024-06-16
444,833,312,73,1,"Very disappointed, product stopped working within days.",2025-09-09
445,834,1710,66,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-11-30
446,836,1049,48,5,Amazing value for money. Packaging was also very good.,2026-03-27
447,837,1911,52,5,Amazing value for money. Packaging was also very good.,2026-04-02
448,839,1161,65,3,"Average product, expected a bit more for this price.",2026-04-10
449,840,1699,86,4,"Good product overall, minor issues but satisfied with the purchase.",2024-11-11
450,841,671,101,2,"Product had minor defects, considering a return.",2025-07-22
451,844,782,41,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-31
452,849,933,70,2,"Not satisfied, quality is below expectations.",2026-03-28
453,850,1498,56,2,"Not worth the price, expected better quality.",2025-12-18
454,851,1019,120,2,Delivery was late and product quality is average at best.,2025-06-28
455,852,91,72,3,"Quality is average, packaging could have been better.",2025-11-22
456,853,548,49,2,"Not satisfied, quality is below expectations.",2025-07-30
457,858,712,38,4,"Works well, matches the description. Happy with it.",2026-01-27
458,859,1111,111,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-21
459,863,812,108,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-06-10
460,864,1065,66,2,"Not satisfied, quality is below expectations.",2024-12-29
461,870,1110,49,2,Delivery was late and product quality is average at best.,2026-04-20
462,871,381,19,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-27
463,873,768,110,4,"Good product overall, minor issues but satisfied with the purchase.",2024-11-25
464,875,970,99,4,"Works well, matches the description. Happy with it.",2026-04-01
465,877,779,23,2,"Not worth the price, expected better quality.",2024-11-21
466,878,1484,25,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-10
467,879,962,116,4,"Works well, matches the description. Happy with it.",2025-11-02
468,881,949,100,3,"Average product, expected a bit more for this price.",2025-02-14
469,884,158,125,4,"Works well, matches the description. Happy with it.",2024-11-20
470,885,1340,97,5,Amazing value for money. Packaging was also very good.,2026-04-24
471,886,1399,127,3,"Average product, expected a bit more for this price.",2025-10-08
472,887,1868,36,3,"Average product, expected a bit more for this price.",2026-02-19
473,889,1839,28,3,Product is fine but delivery took longer than expected.,2025-12-20
474,890,1438,17,3,Product is fine but delivery took longer than expected.,2025-06-22
475,892,332,51,3,"It's okay, nothing special but does the job.",2026-07-28
476,895,231,3,5,Amazing value for money. Packaging was also very good.,2026-08-17
477,896,500,55,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-26
478,898,1764,19,4,"Works well, matches the description. Happy with it.",2026-05-26
479,899,1720,58,2,"Product had minor defects, considering a return.",2025-10-30
480,901,801,58,1,"Received a damaged item, requesting refund immediately.",2025-07-14
481,902,1619,105,5,Amazing value for money. Packaging was also very good.,2025-08-20
482,903,1227,20,3,"Average product, expected a bit more for this price.",2026-04-09
483,907,1410,36,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-14
484,908,702,17,4,"Good product overall, minor issues but satisfied with the purchase.",2025-09-12
485,909,592,59,2,Delivery was late and product quality is average at best.,2025-10-15
486,910,1160,50,5,Amazing value for money. Packaging was also very good.,2026-06-29
487,911,541,49,2,Delivery was late and product quality is average at best.,2025-10-20
488,912,1577,49,3,"It's okay, nothing special but does the job.",2025-12-14
489,915,504,70,4,"Works well, matches the description. Happy with it.",2025-05-17
490,916,522,65,5,Best in this price range. Will buy again from this brand.,2025-10-29
491,918,1196,108,1,"Received a damaged item, requesting refund immediately.",2026-03-01
492,919,1003,122,3,Product is fine but delivery took longer than expected.,2025-10-12
493,920,252,14,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-03
494,921,1097,25,2,Delivery was late and product quality is average at best.,2025-01-30
495,923,568,62,4,"Works well, matches the description. Happy with it.",2025-02-10
496,925,649,44,5,Best in this price range. Will buy again from this brand.,2026-01-30
497,927,553,25,3,Product is fine but delivery took longer than expected.,2026-04-27
498,928,1249,57,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-03-22
499,930,837,114,2,"Not satisfied, quality is below expectations.",2026-01-06
500,931,1538,70,3,"It's okay, nothing special but does the job.",2025-05-18
501,932,1793,83,2,"Not worth the price, expected better quality.",2025-08-25
502,936,1406,63,4,"Decent product for the price, would recommend with minor caution.",2026-05-16
503,937,45,89,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-05-27
504,939,1867,123,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-08-12
505,941,1558,41,4,"Decent product for the price, would recommend with minor caution.",2026-06-13
506,942,163,116,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-01
507,943,1784,105,4,"Nice quality, delivery was a bit delayed but product is good.",2026-08-17
508,944,189,46,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-11-08
509,947,367,48,2,"Not satisfied, quality is below expectations.",2024-09-23
510,949,343,34,3,"Quality is average, packaging could have been better.",2025-04-11
511,950,1604,63,4,"Good product overall, minor issues but satisfied with the purchase.",2025-02-09
512,951,332,11,2,"Not worth the price, expected better quality.",2026-08-10
513,952,944,102,2,Delivery was late and product quality is average at best.,2026-08-17
514,956,784,7,2,"Product had minor defects, considering a return.",2026-01-08
515,958,287,78,2,"Product had minor defects, considering a return.",2025-11-17
516,960,949,14,4,"Works well, matches the description. Happy with it.",2024-09-04
